Instance,Income
113265,62140.9126352759
113266,82317.9496421188
113267,64795.5625093863
113268,202454.9338678100
113269,26322.1081690138
113270,17082.9574538868
113271,155290.3075964310
113272,16660.0520023551
113273,48887.2667784709
113274,136148.7177450860
113275,33285.2765346040
113276,17235.1964711194
113277,18928.8700034784
113278,370868.9065595650
113279,75093.4603103699
113280,63673.2993835872
113281,173164.6705813820
113282,37766.5770844963
113283,93710.9645567486
113284,348697.2887707920
113285,18148.0976955649
113286,54075.4480871140
113287,141664.5269007940
113288,56259.0571440867
113289,64296.6694542701
113290,38427.1590855958
113291,36692.0061043481
113292,298238.7120685920
113293,17916.8898633159
113294,35623.9165304349
113295,323322.2046884110
113296,50041.4290777821
113297,42906.5642675595
113298,50241.3465134632
113299,36841.2577470294
113300,39995.9639483513
113301,19700.7338476904
113302,122425.7327064150
113303,38717.6659605794
113304,132145.3449864190
113305,69150.7234186561
113306,19552.5842363778
113307,134195.7545871400
113308,19077.0126627536
113309,61291.8524967585
113310,23803.8622467416
113311,51554.5213773962
113312,21510.9905464023
113313,112743.7593982690
113314,30568.6857543081
113315,101096.0202176800
113316,38741.9269055195
113317,89666.7086313485
113318,37215.0367830966
113319,32906.9454922655
113320,94493.0694350396
113321,14934.7793944476
113322,44284.1005453047
113323,33573.9202367812
113324,11760.7863188471
113325,27334.6814234939
113326,24846.7801998409
113327,24966.2925261394
113328,35293.1633701732
113329,311053.6208902090
113330,167779.3446634020
113331,26164.3616266538
113332,40220.1267484256
113333,179800.8026656140
113334,24931.1474433553
113335,19929.5827621626
113336,136453.8519659820
113337,12235.2418284814
113338,106676.9354479170
113339,21735.6067398079
113340,68570.6588438218
113341,112650.1508500570
113342,41858.0460640520
113343,29120.4745311041
113344,24085.6762974312
113345,16818.9979729341
113346,69762.7694914690
113347,73014.3172051104
113348,115243.2268379550
113349,26231.7457484071
113350,17905.1800174298
113351,137448.7743875850
113352,41051.6794721971
113353,83739.1361005424
113354,15939.0940312068
113355,227326.3605566130
113356,66673.6504827597
113357,14836.1168940937
113358,115954.9722590010
113359,13856.0916286132
113360,163167.3976831810
113361,161465.2088461340
113362,177211.2369625770
113363,65267.4633894856
113364,51791.4442153204
113365,76853.3058541678
113366,26552.5276151545
113367,76530.4716049555
113368,20184.8074090593
113369,96266.7084650641
113370,32486.5932570705
113371,147256.9306656350
113372,45786.8955029942
113373,103838.7445899860
113374,233039.4663733110
113375,101902.0839885500
113376,86160.2360668199
113377,26132.4754938785
113378,128669.3649699720
113379,155348.4139015600
113380,26546.8761343779
113381,120656.5377822290
113382,241434.4244625330
113383,26940.9796669392
113384,197628.4619717850
113385,170007.3974020850
113386,32102.7055715713
113387,154285.0043512210
113388,33969.1281737486
113389,31528.3766248576
113390,93193.5593882883
113391,19385.3683150560
113392,29539.7682515629
113393,50841.9160668728
113394,14416.4618358366
113395,39129.1523021153
113396,20186.7173141464
113397,34665.3135719982
113398,41208.9279042697
113399,34242.9840183865
113400,323532.2455089310
113401,17867.5837043953
113402,287926.1419454490
113403,184743.2157829360
113404,16949.2453817410
113405,47482.9565863159
113406,33705.4373743496
113407,149611.1523146260
113408,137514.0029923220
113409,73186.7429198977
113410,19399.7856866972
113411,34639.7921240531
113412,50896.4366016625
113413,585405.8458453660
113414,24727.2976916111
113415,12335.7502120989
113416,77179.5656473917
113417,788789.2196663240
113418,308122.4430785170
113419,59525.3439566739
113420,22699.0065145618
113421,38142.1656452148
113422,107066.9127272440
113423,39978.5056747520
113424,47098.4905654562
113425,20904.1710391815
113426,156562.7688318710
113427,114925.1149555980
113428,200919.0956478720
113429,145343.8928774350
113430,204188.7649068760
113431,76756.5143906980
113432,41130.1827484647
113433,36024.6701657412
113434,20491.3429038366
113435,16918.7570644533
113436,70645.7370014044
113437,24901.1827410169
113438,43487.5387267729
113439,99740.3490717891
113440,137419.4997673350
113441,26020.2342003283
113442,155623.9686646820
113443,175008.8761884320
113444,126615.5537966010
113445,44536.7537236695
113446,14079.9344260884
113447,48611.0283683236
113448,26326.0198866093
113449,130318.0849925300
113450,140094.6848102920
113451,35496.6558898456
113452,162289.4344938590
113453,142752.9985914490
113454,228216.4531714350
113455,40834.7118238318
113456,47261.6402722056
113457,19451.3557707076
113458,73020.0687851687
113459,44680.7637452644
113460,53105.0463760880
113461,11463.4744025374
113462,41514.4896399901
113463,10738.2766271318
113464,72352.4950936405
113465,5376.8930175795
113466,40540.0936066268
113467,22164.7955851021
113468,97105.3637657492
113469,26146.5258577511
113470,60009.5753884407
113471,35825.1755257641
113472,672388.6751709060
113473,208131.5958221230
113474,34566.0040933631
113475,29464.5394734003
113476,27997.4564965501
113477,89372.2744762764
113478,354210.9441023340
113479,185519.3293222430
113480,148070.4532508530
113481,327194.5068452740
113482,24759.3753163647
113483,14248.4387359058
113484,115273.5879730210
113485,82623.8449668162
113486,22001.4954297958
113487,93135.5817072898
113488,32768.8885492265
113489,19409.2249013798
113490,71636.6768330686
113491,213639.3607561880
113492,23319.2916805875
113493,125425.8457842170
113494,41514.1716615880
113495,138989.0295427950
113496,17664.8342642778
113497,128678.9815554400
113498,22301.4443508775
113499,19166.7876568890
113500,69511.0105124050
113501,37692.4350595913
113502,180925.7417963390
113503,42684.4560514711
113504,246241.5193653010
113505,19674.1614719483
113506,14388.4509314632
113507,111497.5290994960
113508,206321.0803244600
113509,38577.0029665460
113510,164267.6198979490
113511,126749.8950121460
113512,38608.9111904433
113513,35523.6957022347
113514,112307.3019201550
113515,36584.6092893870
113516,323279.6981783610
113517,20003.4426977508
113518,33119.9101513484
113519,130939.1026763470
113520,308863.1738380740
113521,221321.5729551460
113522,30315.7546987288
113523,40991.9572714840
113524,95666.3667699711
113525,54470.1105408742
113526,29999.8990969959
113527,114758.5615548380
113528,43103.2302620852
113529,17911.2554940490
113530,69460.4279677238
113531,113126.9358609190
113532,26078.9957580595
113533,151868.5008993090
113534,312979.5311715310
113535,56710.9206182397
113536,32961.8068647503
113537,79381.9119299450
113538,104129.8605683720
113539,44013.4881916676
113540,61330.9413948530
113541,39489.3933776198
113542,352052.1240253980
113543,13146.6771364651
113544,47701.3333278761
113545,126704.0569574950
113546,150322.2658764790
113547,19929.4084295816
113548,27416.7662634073
113549,37281.1961730429
113550,25347.1053796838
113551,52122.8707841355
113552,45895.5529266704
113553,16699.2339162121
113554,361357.0911904990
113555,82577.4586674432
113556,97784.1355154976
113557,58426.0768976766
113558,39322.5729294444
113559,209649.3623572120
113560,30149.3386685217
113561,85623.0563499739
113562,61580.5126848199
113563,298152.6914341810
113564,24609.8217400164
113565,25619.2052082098
113566,143099.9231667570
113567,269186.5018361960
113568,229968.7464464820
113569,212254.9428676170
113570,305726.6186487860
113571,36747.8935826056
113572,247632.6976536760
113573,39842.1911479778
113574,19263.2870261412
113575,11753.5766670450
113576,227384.0743950480
113577,13808.4249435581
113578,36148.2657253380
113579,198683.3002454060
113580,87556.8655155373
113581,278539.2822693520
113582,29890.0067060637
113583,91503.9543819556
113584,38192.9339727554
113585,101391.0918381640
113586,24265.5302278563
113587,94876.7761743609
113588,152188.8639546790
113589,36248.7253308366
113590,299937.5264679270
113591,111126.4279575560
113592,22102.6794890377
113593,33088.5815513158
113594,53212.2366274216
113595,323652.3743566020
113596,217276.2203782200
113597,20600.6776473481
113598,26479.5015217318
113599,37420.8435879468
113600,120710.4667599940
113601,11018.2898995289
113602,129511.8210814690
113603,45297.7859602340
113604,29443.3285928198
113605,23451.0603501993
113606,165466.9185833600
113607,75099.0108933487
113608,152825.8631568170
113609,30923.4687939127
113610,43260.4075036306
113611,165553.1306245840
113612,328916.9114864330
113613,91085.5675505860
113614,19412.2614529991
113615,25823.0086771966
113616,95167.0400735177
113617,83132.2132347149
113618,222229.5459675380
113619,164258.1391270360
113620,52836.2402472233
113621,88527.3250779365
113622,24482.8138471994
113623,28898.0010503569
113624,237001.5354756240
113625,121429.9800118870
113626,70030.3063569230
113627,55101.6724724461
113628,45135.2013800879
113629,28345.9789642453
113630,89417.0971462003
113631,22192.5845239995
113632,11814.1531930571
113633,39879.0562856612
113634,412514.9647191810
113635,63352.9789167569
113636,75297.4028347479
113637,17975.2939605468
113638,55542.3140226140
113639,72860.3110412890
113640,37430.7073207418
113641,38932.5211953216
113642,180212.0045975080
113643,37140.2637604875
113644,478936.4961373600
113645,230097.0077951610
113646,246531.7452042690
113647,43322.8413120338
113648,65030.3199714707
113649,27196.0390673793
113650,25606.4959097949
113651,58978.7877449406
113652,23719.0124112508
113653,116496.5003091410
113654,69300.5466986086
113655,56343.4712533045
113656,118143.6353902670
113657,494400.8584612220
113658,14664.3109384888
113659,99769.9151181361
113660,20781.9572091497
113661,147727.6907110210
113662,67658.7086113113
113663,63867.6756067789
113664,24217.3670601816
113665,482800.3114536090
113666,25995.7051754778
113667,36887.7049110584
113668,146893.2800761070
113669,41781.8651431516
113670,78134.4082053312
113671,112299.5827817460
113672,187196.4704877830
113673,69865.4818969505
113674,319213.5419427580
113675,419876.5608434940
113676,58669.6016895503
113677,14648.0663551422
113678,67879.6684452635
113679,190916.9212412120
113680,42420.9169643911
113681,18444.8354725669
113682,27029.5933789221
113683,36306.2138051472
113684,102990.0221376860
113685,25273.1381283848
113686,85088.3504947456
113687,59946.4523299725
113688,75940.5929541773
113689,15607.8458242461
113690,62898.7855717817
113691,145234.2149363870
113692,31774.9918989832
113693,113909.1838270960
113694,134349.5325676650
113695,46593.9319419711
113696,99909.2446938688
113697,298991.7453448080
113698,30605.4559957128
113699,19899.8159834134
113700,120698.4292635680
113701,129136.9437269890
113702,127948.8899623950
113703,51780.7205208726
113704,37751.1360740106
113705,67726.1773060367
113706,310580.8474683070
113707,31808.7311907637
113708,76745.3361873031
113709,35321.0050806498
113710,122761.1363265600
113711,31244.3184593102
113712,24481.4495071429
113713,52377.5555152211
113714,39679.5049236578
113715,39038.1431327119
113716,26328.4343340834
113717,697903.5119945230
113718,77964.2849326442
113719,19450.3373911061
113720,44094.4140007945
113721,14370.4850295439
113722,179409.8368469850
113723,202290.0583324200
113724,84855.3008291499
113725,229333.8618992680
113726,32769.9330478131
113727,53311.3876871948
113728,41096.5731825765
113729,13769.9665896996
113730,63894.3250027969
113731,44330.4894316078
113732,121976.0382549400
113733,61328.7177813855
113734,67975.5268474754
113735,20601.0873056100
113736,22762.4016747458
113737,51787.7844483097
113738,51903.1206851586
113739,19899.4336200656
113740,34209.5799604585
113741,50031.4417137978
113742,265402.4352381420
113743,160919.8721265880
113744,104964.1797156050
113745,36363.1678619057
113746,30702.1611474063
113747,54188.5239912730
113748,81933.2874255414
113749,169758.3968210580
113750,85406.3948349738
113751,35375.2037908738
113752,41219.3788527681
113753,153782.9084721930
113754,249141.1883147820
113755,57186.9575661448
113756,53735.5488338729
113757,105429.9743757950
113758,257686.7986646980
113759,61018.2905239100
113760,18122.6851360638
113761,43410.1412614723
113762,16989.4956076021
113763,65958.7454053192
113764,119977.4653372740
113765,157004.4812527200
113766,83911.8122725417
113767,49188.4138353885
113768,11039.4940836040
113769,32843.6156088052
113770,100656.3950900590
113771,75336.6986946178
113772,83080.9901611524
113773,19768.3037488678
113774,60048.9840689340
113775,16118.2432426715
113776,36190.4161909799
113777,229880.8548832990
113778,187491.5529982330
113779,69777.7058496120
113780,44770.3408853953
113781,239312.7959478600
113782,30407.3251625966
113783,51865.2210162435
113784,22449.4003711151
113785,21195.2782274771
113786,8479.1102693377
113787,290179.5460306180
113788,716094.0828948280
113789,76728.8213483271
113790,94157.2777185137
113791,50118.6026132357
113792,234651.3586263490
113793,64445.3182214572
113794,117015.2282591910
113795,149722.4438499550
113796,19547.2634540814
113797,22796.3427326222
113798,14543.2324955797
113799,75731.8024565336
113800,170971.8645588310
113801,598108.8268827140
113802,34130.1293772515
113803,26211.9764668427
113804,52925.5758873747
113805,117405.5872660550
113806,127634.5144455060
113807,108809.0330062250
113808,280563.5821582900
113809,10505.9803201659
113810,30608.0240922155
113811,176896.6879514090
113812,128396.1756612050
113813,71724.7036206899
113814,23994.6048967935
113815,24232.8615131063
113816,30832.3783089705
113817,45809.2603166795
113818,95724.6882615118
113819,68652.6953938704
113820,16680.9873148196
113821,32595.9060721823
113822,26187.0581881249
113823,176013.4445472460
113824,28203.8887749462
113825,30849.9602610953
113826,228276.9681860500
113827,535428.9812199630
113828,114140.0186956710
113829,101217.5797609890
113830,45622.2100921881
113831,156578.5160197890
113832,17810.2994125424
113833,63241.0996384672
113834,36235.7695817463
113835,42896.9019430175
113836,41836.1789586805
113837,17216.8373489957
113838,62860.8782302167
113839,23559.2636213264
113840,21345.2842295612
113841,30542.9201958910
113842,38512.9310574495
113843,16558.5729701279
113844,247543.0978093790
113845,17095.5171407763
